Name,Value,Value Type,Type,Discount Class,Minimum Purchase Requirements,Combines with Order Discounts,Combines with Product Discounts,Combines with Shipping Discounts,Customer Selection,Times Used In Total,Applies Once Per Customer,Usage Limit Per Code,Status,Start,End
OFF5IN100 (2022-04-14 22:04),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-15 07:04:56 +0900,2022-05-01 07:04:56 +0900
OFF8IN200 (2022-04-14 18:46),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-15 03:46:14 +0900,2022-05-01 03:46:14 +0900
OFF3IN50 (2022-04-14 02:14),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-14 11:14:30 +0900,2022-04-30 11:14:30 +0900
OFF5IN100 (2022-04-13 18:11),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-14 03:11:16 +0900,2022-04-30 03:11:16 +0900
OFF8IN200 (2022-04-13 18:11),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-14 03:11:16 +0900,2022-04-30 03:11:16 +0900
VIP50H33,-10,fixed_amount,Amount Off,order,150,,,,all,0,1,,Active,2022-04-13 12:08:39 +0900,
OFF3IN50 (2022-04-13 02:00),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-13 11:00:31 +0900,2022-04-29 11:00:31 +0900
OFF8IN200 (2022-04-12 18:01),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-13 03:01:14 +0900,2022-04-29 03:01:14 +0900
OFF5IN100 (2022-04-12 18:01),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-13 03:01:14 +0900,2022-04-29 03:01:14 +0900
OFF3IN50 (2022-04-12 01:30),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-12 10:30:30 +0900,2022-04-28 10:30:30 +0900
OFF8IN200 (2022-04-11 11:35),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-11 20:35:14 +0900,2022-04-27 20:35:14 +0900
OFF5IN100 (2022-04-11 10:00),-5,fixed_amount,Amount Off,order,100,,,,all,1,1,1,Expired,2022-04-11 19:00:57 +0900,2022-04-27 19:00:57 +0900
OFF3IN50 (2022-04-11 01:23),-3,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2022-04-11 10:23:31 +0900,2022-04-27 10:23:31 +0900
16c6dc2a42b7,-6,fixed_amount,Amount Off,order,,,,,all,1,,1,Active,2022-04-11 06:23:49 +0900,
OFF5IN100 (2022-04-10 08:52),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-10 17:52:56 +0900,2022-04-26 17:52:56 +0900
OFF8IN200 (2022-04-10 02:28),-8,fixed_amount,Amount Off,order,200,,,,all,1,1,1,Expired,2022-04-10 11:28:15 +0900,2022-04-26 11:28:15 +0900
OFF3IN50 (2022-04-09 23:39),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-10 08:39:31 +0900,2022-04-26 08:39:31 +0900
OFF5IN100 (2022-04-09 03:57),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-09 12:57:56 +0900,2022-04-25 12:57:56 +0900
OFF3IN50 (2022-04-08 23:31),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-09 08:31:59 +0900,2022-04-25 08:31:59 +0900
OFF8IN200 (2022-04-08 21:16),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-09 06:16:14 +0900,2022-04-25 06:16:14 +0900
OFF5IN100 (2022-04-08 03:43),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-08 12:43:57 +0900,2022-04-24 12:43:57 +0900
5B9BT361MBB7,-18,fixed_amount,Amount Off,order,500,,,,all,0,1,,Active,2022-04-08 11:25:09 +0900,
OFF3IN50 (2022-04-07 23:02),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-08 08:02:32 +0900,2022-04-24 08:02:32 +0900
OFF8IN200 (2022-04-07 18:10),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-08 03:10:37 +0900,2022-04-24 03:10:37 +0900
OFF5IN100 (2022-04-07 01:37),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-07 10:37:56 +0900,2022-04-23 10:37:56 +0900
OFF3IN50 (2022-04-06 21:53),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-07 06:53:31 +0900,2022-04-23 06:53:31 +0900
OFF8IN200 (2022-04-06 09:14),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-06 18:14:14 +0900,2022-04-22 18:14:14 +0900
OFF5IN100 (2022-04-06 00:54),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-06 09:54:57 +0900,2022-04-22 09:54:57 +0900
FBT-BUNDLE-FA-17FFC2AF31C,-5,fixed_amount,Amount Off,product,241.71,,,,all,0,1,1,Active,2022-04-04 15:38:07 +0900,
OFF3IN50 (2022-04-05 21:38),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-06 06:38:31 +0900,2022-04-22 06:38:31 +0900
OFF8IN200 (2022-04-05 09:09),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-05 18:09:14 +0900,2022-04-21 18:09:14 +0900
OFF5IN100 (2022-04-04 23:55),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-05 08:55:57 +0900,2022-04-21 08:55:57 +0900
OFF3IN50 (2022-04-04 21:09),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-05 06:09:31 +0900,2022-04-21 06:09:31 +0900
OFF8IN200 (2022-04-04 02:37),-8,fixed_amount,Amount Off,order,200,,,,all,1,1,1,Expired,2022-04-04 11:37:14 +0900,2022-04-20 11:37:14 +0900
DBPKEYNX8VE6,-15,fixed_amount,Amount Off,order,100,,,,all,1,1,,Active,2022-04-04 09:44:59 +0900,
OFF3IN50 (2022-04-03 21:09),-3,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2022-04-04 06:09:30 +0900,2022-04-20 06:09:30 +0900
OFF5IN100 (2022-04-03 20:22),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-04 05:22:56 +0900,2022-04-20 05:22:56 +0900
OFF3IN50 (2022-04-02 21:09),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-03 06:09:14 +0900,2022-04-19 06:09:14 +0900
OFF8IN200 (2022-04-02 18:14),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-03 03:14:46 +0900,2022-04-19 03:14:46 +0900
OFF5IN100 (2022-04-02 18:14),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-03 03:14:46 +0900,2022-04-19 03:14:46 +0900
FBT-BUNDLE-FA-17FE79FD13B,-5,fixed_amount,Amount Off,product,241.71,,,,all,0,1,1,Active,2022-04-01 16:10:25 +0900,
OFF3IN50 (2022-04-01 20:50),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-02 05:50:31 +0900,2022-04-18 05:50:31 +0900
OFF5IN100 (2022-04-01 17:56),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-04-02 02:56:38 +0900,2022-04-18 02:56:38 +0900
OFF8IN200 (2022-04-01 13:11),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-04-01 22:11:15 +0900,2022-04-17 22:11:15 +0900
OFF3IN50 (2022-03-31 18:20),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-04-01 03:20:17 +0900,2022-04-17 03:20:17 +0900
OFF5IN100 (2022-03-31 14:57),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-31 23:57:57 +0900,2022-04-16 23:57:57 +0900
OFF8IN200 (2022-03-31 12:54),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-31 21:54:15 +0900,2022-04-16 21:54:15 +0900
OFF3IN50 (2022-03-30 18:12),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-31 03:12:32 +0900,2022-04-16 03:12:32 +0900
OFF5IN100 (2022-03-30 12:36),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-30 21:36:56 +0900,2022-04-15 21:36:56 +0900
OFF8IN200 (2022-03-30 05:26),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-30 14:26:14 +0900,2022-04-15 14:26:14 +0900
6579b7ec01c2,-3,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2022-03-30 10:07:03 +0900,
OFF3IN50 (2022-03-29 17:59),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-30 02:59:30 +0900,2022-04-15 02:59:30 +0900
OFF8IN200 (2022-03-29 04:53),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-29 13:53:15 +0900,2022-04-14 13:53:15 +0900
OFF5IN100 (2022-03-29 04:37),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-29 13:37:56 +0900,2022-04-14 13:37:56 +0900
46168c7cc336,-4,fixed_amount,Amount Off,order,,,,,all,1,,1,Active,2022-03-29 07:12:15 +0900,
79d1c1eaefd0,-5,fixed_amount,Amount Off,order,20,,,,all,0,,1,Active,2022-03-29 04:03:44 +0900,
OFF3IN50 (2022-03-28 17:46),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-29 02:46:30 +0900,2022-04-14 02:46:30 +0900
OFF5IN100 (2022-03-28 03:53),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-28 12:53:56 +0900,2022-04-13 12:53:56 +0900
OFF8IN200 (2022-03-27 21:24),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-28 06:24:15 +0900,2022-04-13 06:24:15 +0900
OFF3IN50 (2022-03-27 16:38),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-28 01:38:31 +0900,2022-04-13 01:38:31 +0900
OFF5IN100 (2022-03-27 02:35),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-27 11:35:57 +0900,2022-04-12 11:35:57 +0900
Off $50 for order over $1000,-50,fixed_amount,Amount Off,product,800,,,,all,1,,,Expired,2022-03-27 08:48:49 +0900,2022-05-29 14:21:08 +0900
OFF8IN200 (2022-03-26 21:20),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-27 06:20:15 +0900,2022-04-12 06:20:15 +0900
OFF3IN50 (2022-03-26 16:04),-3,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2022-03-27 01:04:02 +0900,2022-04-12 01:04:02 +0900
OFF5IN100 (2022-03-25 22:41),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-26 07:41:57 +0900,2022-04-11 07:41:57 +0900
OFF8IN200 (2022-03-25 19:17),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-26 04:17:48 +0900,2022-04-11 04:17:48 +0900
OFF3IN50 (2022-03-25 16:02),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-26 01:02:56 +0900,2022-04-11 01:02:56 +0900
OFF5IN100 (2022-03-24 19:23),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-25 04:23:53 +0900,2022-04-10 04:23:53 +0900
OFF3IN50 (2022-03-24 16:02),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-25 01:02:11 +0900,2022-04-10 01:02:11 +0900
76B9GP4TDZ7P,-15,fixed_amount,Amount Off,order,,,,,all,0,1,,Active,2022-03-24 22:59:16 +0900,
OFF8IN200 (2022-03-24 03:39),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-24 12:39:15 +0900,2022-04-09 12:39:15 +0900
OFF5IN100 (2022-03-23 19:12),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-24 04:12:58 +0900,2022-04-09 04:12:58 +0900
OFF3IN50 (2022-03-23 14:35),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-23 23:35:30 +0900,2022-04-08 23:35:30 +0900
OFF8IN200 (2022-03-22 20:03),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-23 05:03:14 +0900,2022-04-08 05:03:14 +0900
OFF3IN50 (2022-03-22 13:21),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-22 22:21:30 +0900,2022-04-07 22:21:30 +0900
OFF5IN100 (2022-03-22 10:20),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-22 19:20:56 +0900,2022-04-07 19:20:56 +0900
OFF8IN200 (2022-03-21 19:24),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-22 04:24:20 +0900,2022-04-07 04:24:20 +0900
OFF3IN50 (2022-03-21 13:06),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-21 22:06:13 +0900,2022-04-06 22:06:13 +0900
OFF5IN100 (2022-03-21 07:17),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-21 16:17:56 +0900,2022-04-06 16:17:56 +0900
OFF3IN50 (2022-03-20 13:05),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-20 22:05:46 +0900,2022-04-05 22:05:46 +0900
OFF8IN200 (2022-03-20 11:43),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-20 20:43:14 +0900,2022-04-05 20:43:14 +0900
OFF5IN100 (2022-03-19 20:03),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-20 05:03:56 +0900,2022-04-05 05:03:56 +0900
OFF3IN50 (2022-03-19 13:03),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-19 22:03:38 +0900,2022-04-04 22:03:38 +0900
OFF8IN200 (2022-03-19 02:57),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-19 11:57:15 +0900,2022-04-04 11:57:15 +0900
OFF5IN100 (2022-03-18 19:55),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-19 04:55:57 +0900,2022-04-04 04:55:57 +0900
OFF3IN50 (2022-03-18 12:46),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-18 21:46:30 +0900,2022-04-03 21:46:30 +0900
OFF5IN100 (2022-03-17 19:36),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-18 04:36:50 +0900,2022-04-03 04:36:50 +0900
OFF8IN200 (2022-03-17 19:26),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-18 04:26:33 +0900,2022-04-03 04:26:33 +0900
OFF3IN50 (2022-03-17 12:04),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-17 21:04:31 +0900,2022-04-02 21:04:31 +0900
FBT-BUNDLE-FA-17F95AE8B64,-5,fixed_amount,Amount Off,product,241.71,,,,all,0,1,1,Active,2022-03-15 17:23:24 +0900,
OFF5IN100 (2022-03-16 19:33),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-17 04:33:47 +0900,2022-04-02 04:33:47 +0900
OFF8IN200 (2022-03-16 15:24),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-17 00:24:15 +0900,2022-04-02 00:24:15 +0900
OFF3IN50 (2022-03-16 11:31),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-16 20:31:31 +0900,2022-04-01 20:31:31 +0900
OFF5IN100 (2022-03-15 19:33),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-16 04:33:06 +0900,2022-04-01 04:33:06 +0900
OFF8IN200 (2022-03-15 15:21),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-16 00:21:14 +0900,2022-04-01 00:21:14 +0900
OFF3IN50 (2022-03-15 11:10),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-15 20:10:31 +0900,2022-03-31 20:10:31 +0900
OFF5IN100 (2022-03-14 19:29),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-15 04:29:16 +0900,2022-03-31 04:29:16 +0900
OFF8IN200 (2022-03-14 13:34),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-14 22:34:14 +0900,2022-03-30 22:34:14 +0900
OFF3IN50 (2022-03-14 09:49),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-14 18:49:31 +0900,2022-03-30 18:49:31 +0900
OFF5IN100 (2022-03-13 19:15),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-14 04:15:46 +0900,2022-03-30 04:15:46 +0900
OFF3IN50 (2022-03-13 09:02),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-13 18:02:02 +0900,2022-03-29 18:02:02 +0900
OFF8IN200 (2022-03-13 05:57),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-13 14:57:15 +0900,2022-03-29 14:57:15 +0900
OFF5IN100 (2022-03-12 19:15),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-13 04:15:12 +0900,2022-03-29 04:15:12 +0900
OFF3IN50 (2022-03-12 07:57),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-12 16:57:30 +0900,2022-03-28 16:57:30 +0900
OFF8IN200 (2022-03-12 01:08),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-12 10:08:15 +0900,2022-03-28 10:08:15 +0900
OFF5IN100 (2022-03-11 14:37),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-11 23:37:56 +0900,2022-03-27 23:37:56 +0900
OFF3IN50 (2022-03-11 07:17),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-11 16:17:31 +0900,2022-03-27 16:17:31 +0900
4106f07804ad,-1,fixed_amount,Amount Off,order,,,,,all,1,,1,Active,2022-03-11 11:37:33 +0900,
OFF8IN200 (2022-03-10 19:18),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-11 04:18:36 +0900,2022-03-27 04:18:36 +0900
OFF5IN100 (2022-03-10 08:14),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-10 17:14:56 +0900,2022-03-26 17:14:56 +0900
OFF3IN50 (2022-03-10 06:13),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-10 15:13:30 +0900,2022-03-26 15:13:30 +0900
OFF8IN200 (2022-03-09 08:09),-8,fixed_amount,Amount Off,order,200,,,,all,1,1,1,Expired,2022-03-09 17:09:15 +0900,2022-03-25 17:09:15 +0900
OFF5IN100 (2022-03-09 06:23),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-09 15:23:56 +0900,2022-03-25 15:23:56 +0900
OFF3IN50 (2022-03-09 06:03),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-09 15:03:31 +0900,2022-03-25 15:03:31 +0900
OFF8IN200 (2022-03-08 07:11),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-08 16:11:14 +0900,2022-03-24 16:11:14 +0900
OFF3IN50 (2022-03-08 05:54),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-08 14:54:31 +0900,2022-03-24 14:54:31 +0900
OFF5IN100 (2022-03-08 03:20),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-08 12:20:57 +0900,2022-03-24 12:20:57 +0900
42S9PC0SA3G9,-40,fixed_amount,Amount Off,order,1000,,,,all,1,1,,Active,2022-03-08 09:06:35 +0900,
OFF3IN50 (2022-03-07 04:01),-3,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2022-03-07 13:01:31 +0900,2022-03-23 13:01:31 +0900
OFF5IN100 (2022-03-07 02:15),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-07 11:15:56 +0900,2022-03-23 11:15:56 +0900
OFF8IN200 (2022-03-07 00:34),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-07 09:34:14 +0900,2022-03-23 09:34:14 +0900
OFF3IN50 (2022-03-06 04:01),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-06 13:01:30 +0900,2022-03-22 13:01:30 +0900
OFF5IN100 (2022-03-06 00:53),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-06 09:53:56 +0900,2022-03-22 09:53:56 +0900
OFF8IN200 (2022-03-05 21:49),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-06 06:49:14 +0900,2022-03-22 06:49:14 +0900
OFF3IN50 (2022-03-05 03:12),-3,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2022-03-05 12:12:30 +0900,2022-03-21 12:12:30 +0900
OFF5IN100 (2022-03-04 21:48),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-05 06:48:56 +0900,2022-03-21 06:48:56 +0900
OFF8IN200 (2022-03-04 19:41),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-05 04:41:44 +0900,2022-03-21 04:41:44 +0900
OFF3IN50 (2022-03-04 02:06),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-04 11:06:30 +0900,2022-03-20 11:06:30 +0900
OFF5IN100 (2022-03-03 21:00),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-04 06:00:57 +0900,2022-03-20 06:00:57 +0900
OFF8IN200 (2022-03-03 19:25),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-04 04:25:31 +0900,2022-03-20 04:25:31 +0900
3KZKHMM0YZAJ,-6,fixed_amount,Amount Off,order,80,,,,all,0,1,,Active,2022-03-03 17:11:24 +0900,
OFF3IN50 (2022-03-03 02:02),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-03 11:02:15 +0900,2022-03-19 11:02:15 +0900
OFF5IN100 (2022-03-02 18:43),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-03 03:43:09 +0900,2022-03-19 03:43:09 +0900
OFF8IN200 (2022-03-02 17:52),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-03 02:52:15 +0900,2022-03-19 02:52:15 +0900
OFF3IN50 (2022-03-02 01:57),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-02 10:57:30 +0900,2022-03-18 10:57:30 +0900
FBT-BUNDLE-FA-17F47F96773,-5,fixed_amount,Amount Off,product,241.71,,,,all,0,1,1,Active,2022-02-28 17:12:55 +0900,
OFF5IN100 (2022-03-01 18:17),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-03-02 03:17:56 +0900,2022-03-18 03:17:56 +0900
OFF3IN50 (2022-03-01 01:39),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-03-01 10:39:30 +0900,2022-03-17 10:39:30 +0900
OFF8IN200 (2022-02-28 23:11),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-03-01 08:11:15 +0900,2022-03-17 08:11:15 +0900
OFF5IN100 (2022-02-28 08:22),-5,fixed_amount,Amount Off,order,100,,,,all,1,1,1,Expired,2022-02-28 17:22:57 +0900,2022-03-16 17:22:57 +0900
OFF3IN50 (2022-02-28 00:28),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-02-28 09:28:30 +0900,2022-03-16 09:28:30 +0900
OFF8IN200 (2022-02-27 19:22),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-02-28 04:22:45 +0900,2022-03-16 04:22:45 +0900
OFF5IN100 (2022-02-27 04:48),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-02-27 13:48:56 +0900,2022-03-15 13:48:56 +0900
OFF3IN50 (2022-02-27 00:04),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-02-27 09:04:30 +0900,2022-03-15 09:04:30 +0900
OFF8IN200 (2022-02-26 08:31),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-02-26 17:31:14 +0900,2022-03-14 17:31:14 +0900
OFF5IN100 (2022-02-26 04:47),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-02-26 13:47:56 +0900,2022-03-14 13:47:56 +0900
OFF3IN50 (2022-02-25 23:34),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-02-26 08:34:46 +0900,2022-03-14 08:34:46 +0900
OFF5IN100 (2022-02-25 01:44),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-02-25 10:44:56 +0900,2022-03-13 10:44:56 +0900
OFF3IN50 (2022-02-24 23:21),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-02-25 08:21:31 +0900,2022-03-13 08:21:31 +0900
OFF8IN200 (2022-02-24 20:22),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-02-25 05:22:14 +0900,2022-03-13 05:22:14 +0900
OFF3IN50 (2022-02-23 22:50),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-02-24 07:50:31 +0900,2022-03-12 07:50:31 +0900
OFF8IN200 (2022-02-23 19:47),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-02-24 04:47:19 +0900,2022-03-12 04:47:19 +0900
OFF5IN100 (2022-02-23 19:47),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-02-24 04:47:19 +0900,2022-03-12 04:47:19 +0900
OFF3IN50 (2022-02-22 22:30),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-02-23 07:30:30 +0900,2022-03-11 07:30:30 +0900
FBT-BUNDLE-FA-17F23510A5A,-5,fixed_amount,Amount Off,product,235.71,,,,all,0,1,1,Expired,2022-02-21 17:24:34 +0900,2022-02-23 06:26:13 +0900
OFF8IN200 (2022-02-22 19:32),-8,fixed_amount,Amount Off,order,200,,,,all,0,1,1,Expired,2022-02-23 04:32:10 +0900,2022-03-11 04:32:10 +0900
OFF5IN100 (2022-02-22 19:22),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-02-23 04:22:47 +0900,2022-03-11 04:22:47 +0900
OFF3IN50 (2022-02-21 19:35),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2022-02-22 04:35:12 +0900,2022-03-10 04:35:12 +0900
OFF5IN100 (2022-02-21 14:55),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2022-02-21 23:55:56 +0900,2022-03-09 23:55:56 +0900
KBQJV7Y8DFMS,-30,fixed_amount,Amount Off,order,500,,,,all,1,1,,Active,2022-02-21 09:14:58 +0900,
